법정동코드	법정동명	폐지여부
4775032026	경상북도 청송군 부남면 화장동	폐지
4775032027	경상북도 청송군 부남면 이현동	폐지
4775032028	경상북도 청송군 부남면 중기동	폐지
4775032029	경상북도 청송군 부남면 양숙동	폐지
4775032030	경상북도 청송군 부남면 감연리	존재
4775032031	경상북도 청송군 부남면 대전리	존재
4775032032	경상북도 청송군 부남면 홍원리	존재
4775032033	경상북도 청송군 부남면 하속리	존재
4775032034	경상북도 청송군 부남면 구천리	존재
4775032035	경상북도 청송군 부남면 화장리	존재
4775032036	경상북도 청송군 부남면 이현리	존재
4775032037	경상북도 청송군 부남면 중기리	존재
4775032038	경상북도 청송군 부남면 양숙리	존재
4775033000	경상북도 청송군 현동면	존재
4775033021	경상북도 청송군 현동면 도평동	폐지
4775033022	경상북도 청송군 현동면 거성동	폐지
4775033023	경상북도 청송군 현동면 눌인동	폐지
4775033024	경상북도 청송군 현동면 월매동	폐지
4775033025	경상북도 청송군 현동면 개일동	폐지
4775033026	경상북도 청송군 현동면 창양동	폐지
4775033027	경상북도 청송군 현동면 인지동	폐지
4775033028	경상북도 청송군 현동면 도평리	존재
4775033029	경상북도 청송군 현동면 거성리	존재
4775033030	경상북도 청송군 현동면 눌인리	존재
4775033031	경상북도 청송군 현동면 월매리	존재
4775033032	경상북도 청송군 현동면 개일리	존재
4775033033	경상북도 청송군 현동면 창양리	존재
4775033034	경상북도 청송군 현동면 인지리	존재
4775034000	경상북도 청송군 현서면	존재
4775034001	경상북도 청송군 현서면 복동	폐지
4775034002	경상북도 청송군 현서면 덕성동	폐지
4775034003	경상북도 청송군 현서면 성재동	폐지
4775034021	경상북도 청송군 현서면 백자동	폐지
4775034022	경상북도 청송군 현서면 수락동	폐지
4775034023	경상북도 청송군 현서면 무계동	폐지
4775034024	경상북도 청송군 현서면 갈천동	폐지
4775034025	경상북도 청송군 현서면 사촌동	폐지
4775034026	경상북도 청송군 현서면 월정동	폐지
4775034027	경상북도 청송군 현서면 도동	폐지
4775034028	경상북도 청송군 현서면 모계동	폐지
4775034029	경상북도 청송군 현서면 천천동	폐지
4775034030	경상북도 청송군 현서면 구산동	폐지
4775034031	경상북도 청송군 현서면 화목동	폐지
4775034032	경상북도 청송군 현서면 덕계동	폐지
4775034033	경상북도 청송군 현서면 두현동	폐지
4775034034	경상북도 청송군 현서면 백자리	존재
4775034035	경상북도 청송군 현서면 수락리	존재
4775034036	경상북도 청송군 현서면 무계리	존재
4775034037	경상북도 청송군 현서면 갈천리	존재
4775034038	경상북도 청송군 현서면 사촌리	존재
4775034039	경상북도 청송군 현서면 월정리	존재
4775034040	경상북도 청송군 현서면 도리	존재
4775034041	경상북도 청송군 현서면 모계리	존재
4775034042	경상북도 청송군 현서면 천천리	존재
4775034043	경상북도 청송군 현서면 구산리	존재
4775034044	경상북도 청송군 현서면 화목리	존재
4775034045	경상북도 청송군 현서면 덕계리	존재
4775034046	경상북도 청송군 현서면 두현리	존재
4775035000	경상북도 청송군 안덕면	존재
4775035021	경상북도 청송군 안덕면 명당동	폐지
4775035022	경상북도 청송군 안덕면 감은동	폐지
4775035023	경상북도 청송군 안덕면 장전동	폐지
4775035024	경상북도 청송군 안덕면 문거동	폐지
4775035025	경상북도 청송군 안덕면 신성동	폐지
4775035026	경상북도 청송군 안덕면 근곡동	폐지
4775035027	경상북도 청송군 안덕면 노래동	폐지
4775035028	경상북도 청송군 안덕면 지소동	폐지
4775035029	경상북도 청송군 안덕면 고와동	폐지
4775035030	경상북도 청송군 안덕면 복동	폐지
4775035031	경상북도 청송군 안덕면 덕성동	폐지
4775035032	경상북도 청송군 안덕면 성재동	폐지
4775035033	경상북도 청송군 안덕면 명당리	존재
4775035034	경상북도 청송군 안덕면 감은리	존재
4775035035	경상북도 청송군 안덕면 장전리	존재
4775035036	경상북도 청송군 안덕면 문거리	존재
4775035037	경상북도 청송군 안덕면 신성리	존재
4775035038	경상북도 청송군 안덕면 근곡리	존재
4775035039	경상북도 청송군 안덕면 노래리	존재
4775035040	경상북도 청송군 안덕면 지소리	존재
4775035041	경상북도 청송군 안덕면 고와리	존재
4775035042	경상북도 청송군 안덕면 복리	존재
4775035043	경상북도 청송군 안덕면 덕성리	존재
4775035044	경상북도 청송군 안덕면 성재리	존재
4775036000	경상북도 청송군 파천면	존재
4775036021	경상북도 청송군 파천면 관동	폐지
4775036022	경상북도 청송군 파천면 중평동	폐지
4775036023	경상북도 청송군 파천면 덕천동	폐지
4775036024	경상북도 청송군 파천면 신흥동	폐지
4775036025	경상북도 청송군 파천면 지경동	폐지
4775036026	경상북도 청송군 파천면 병부동	폐지
4775036027	경상북도 청송군 파천면 황목동	폐지
4775036028	경상북도 청송군 파천면 어천동	폐지
4775036029	경상북도 청송군 파천면 송강동	폐지
4775036030	경상북도 청송군 파천면 신기동	폐지
4775036031	경상북도 청송군 파천면 옹점동	폐지
4775036032	경상북도 청송군 파천면 관리	존재
4775036033	경상북도 청송군 파천면 중평리	존재
4775036034	경상북도 청송군 파천면 덕천리	존재
4775036035	경상북도 청송군 파천면 신흥리	존재
4775036036	경상북도 청송군 파천면 지경리	존재
4775036037	경상북도 청송군 파천면 병부리	존재
4775036038	경상북도 청송군 파천면 황목리	존재
4775036039	경상북도 청송군 파천면 어천리	존재
4775036040	경상북도 청송군 파천면 송강리	존재
4775036041	경상북도 청송군 파천면 신기리	존재
4775036042	경상북도 청송군 파천면 옹점리	존재
4775037000	경상북도 청송군 진보면	존재
4775037021	경상북도 청송군 진보면 진안동	폐지
4775037022	경상북도 청송군 진보면 이촌동	폐지
4775037023	경상북도 청송군 진보면 후평동	폐지
4775037024	경상북도 청송군 진보면 합강동	폐지
4775037025	경상북도 청송군 진보면 기곡동	폐지
4775037026	경상북도 청송군 진보면 추현동	폐지
4775037027	경상북도 청송군 진보면 부곡동	폐지
4775037028	경상북도 청송군 진보면 세장동	폐지
4775037029	경상북도 청송군 진보면 광덕동	폐지
4775037030	경상북도 청송군 진보면 각산동	폐지
4775037031	경상북도 청송군 진보면 월전동	폐지
4775037032	경상북도 청송군 진보면 시량동	폐지
4775037033	경상북도 청송군 진보면 고현동	폐지
4775037034	경상북도 청송군 진보면 신촌동	폐지
4775037035	경상북도 청송군 진보면 괴정동	폐지
4775037036	경상북도 청송군 진보면 진안리	존재
4775037037	경상북도 청송군 진보면 이촌리	존재
4775037038	경상북도 청송군 진보면 후평리	존재
4775037039	경상북도 청송군 진보면 합강리	존재
4775037040	경상북도 청송군 진보면 기곡리	존재
4775037041	경상북도 청송군 진보면 추현리	존재
4775037042	경상북도 청송군 진보면 부곡리	존재
4775037043	경상북도 청송군 진보면 세장리	존재
4775037044	경상북도 청송군 진보면 광덕리	존재
4775037045	경상북도 청송군 진보면 각산리	존재
4775037046	경상북도 청송군 진보면 월전리	존재
4775037047	경상북도 청송군 진보면 시량리	존재
4775037048	경상북도 청송군 진보면 고현리	존재
4775037049	경상북도 청송군 진보면 신촌리	존재
4775037050	경상북도 청송군 진보면 괴정리	존재
4775038000	경상북도 청송군 주왕산면	폐지
4775038021	경상북도 청송군 주왕산면 상평리	폐지
4775038022	경상북도 청송군 주왕산면 지리	폐지
4775038023	경상북도 청송군 주왕산면 하의리	폐지
4775038024	경상북도 청송군 주왕산면 상의리	폐지
4775038025	경상북도 청송군 주왕산면 부일리	폐지
4775038026	경상북도 청송군 주왕산면 신점리	폐지
4775038027	경상북도 청송군 주왕산면 주산지리	폐지
4775038028	경상북도 청송군 주왕산면 내룡리	폐지
4775038029	경상북도 청송군 주왕산면 라리	폐지
4775038030	경상북도 청송군 주왕산면 항리	폐지
4776000000	경상북도 영양군	존재
4776003000	경상북도 영양군 영양면	폐지
4776003001	경상북도 영양군 영양면 동부동	폐지
4776003002	경상북도 영양군 영양면 서부동	폐지
4776003003	경상북도 영양군 영양면 황용동	폐지
4776003004	경상북도 영양군 영양면 현동	폐지
4776003005	경상북도 영양군 영양면 전곡동	폐지
4776003006	경상북도 영양군 영양면 감천동	폐지
4776003007	경상북도 영양군 영양면 삼지동	폐지
4776003008	경상북도 영양군 영양면 하원동	폐지
4776003009	경상북도 영양군 영양면 상원동	폐지
4776003010	경상북도 영양군 영양면 무학동	폐지
4776003011	경상북도 영양군 영양면 대천동	폐지
4776003012	경상북도 영양군 영양면 화천동	폐지
4776003013	경상북도 영양군 영양면 무창동	폐지
4776003014	경상북도 영양군 영양면 기산동	폐지
4776003015	경상북도 영양군 영양면 양구동	폐지
4776011000	경상북도 영양군 영양읍	폐지
4776011021	경상북도 영양군 영양읍 동부동	폐지
4776011022	경상북도 영양군 영양읍 서부동	폐지
4776011023	경상북도 영양군 영양읍 감천동	폐지
4776011024	경상북도 영양군 영양읍 전곡동	폐지
4776011025	경상북도 영양군 영양읍 황용동	폐지
4776011026	경상북도 영양군 영양읍 삼지동	폐지
4776011027	경상북도 영양군 영양읍 현동	폐지
4776011028	경상북도 영양군 영양읍 하원동	폐지
4776011029	경상북도 영양군 영양읍 상원동	폐지
4776011030	경상북도 영양군 영양읍 무학동	폐지
4776011031	경상북도 영양군 영양읍 무창동	폐지
4776011032	경상북도 영양군 영양읍 대천동	폐지
4776011033	경상북도 영양군 영양읍 화천동	폐지
4776011034	경상북도 영양군 영양읍 양구동	폐지
4776011035	경상북도 영양군 영양읍 기산동	폐지
4776025000	경상북도 영양군 영양읍	존재
4776025021	경상북도 영양군 영양읍 동부리	존재
4776025022	경상북도 영양군 영양읍 서부리	존재
4776025023	경상북도 영양군 영양읍 감천리	존재
4776025024	경상북도 영양군 영양읍 전곡리	존재
4776025025	경상북도 영양군 영양읍 황용리	존재
4776025026	경상북도 영양군 영양읍 삼지리	존재
4776025027	경상북도 영양군 영양읍 현리	존재
4776025028	경상북도 영양군 영양읍 하원리	존재
4776025029	경상북도 영양군 영양읍 상원리	존재
4776025030	경상북도 영양군 영양읍 무학리	존재
4776025031	경상북도 영양군 영양읍 무창리	존재
4776025032	경상북도 영양군 영양읍 대천리	존재
4776025033	경상북도 영양군 영양읍 화천리	존재
4776025034	경상북도 영양군 영양읍 양구리	존재
4776025035	경상북도 영양군 영양읍 기산리	존재
4776031000	경상북도 영양군 입암면	존재
4776031021	경상북도 영양군 입암면 신구동	폐지
4776031022	경상북도 영양군 입암면 양항동	폐지
4776031023	경상북도 영양군 입암면 연당동	폐지
4776031024	경상북도 영양군 입암면 교동	폐지
4776031025	경상북도 영양군 입암면 삼산동	폐지
4776031026	경상북도 영양군 입암면 신사동	폐지
4776031027	경상북도 영양군 입암면 대천동	폐지
4776031028	경상북도 영양군 입암면 금학동	폐지
4776031029	경상북도 영양군 입암면 산해동	폐지
4776031030	경상북도 영양군 입암면 노달동	폐지
4776031031	경상북도 영양군 입암면 방전동	폐지
4776031032	경상북도 영양군 입암면 병옥동	폐지
4776031033	경상북도 영양군 입암면 흥구동	폐지
4776031034	경상북도 영양군 입암면 신구리	존재
4776031035	경상북도 영양군 입암면 양항리	존재
4776031036	경상북도 영양군 입암면 연당리	존재
4776031037	경상북도 영양군 입암면 교리	존재
4776031038	경상북도 영양군 입암면 삼산리	존재
4776031039	경상북도 영양군 입암면 신사리	존재
4776031040	경상북도 영양군 입암면 대천리	존재
4776031041	경상북도 영양군 입암면 금학리	존재
4776031042	경상북도 영양군 입암면 산해리	존재
4776031043	경상북도 영양군 입암면 노달리	존재
4776031044	경상북도 영양군 입암면 방전리	존재
4776031045	경상북도 영양군 입암면 병옥리	존재
4776031046	경상북도 영양군 입암면 흥구리	존재
4776032000	경상북도 영양군 청기면	존재
4776032021	경상북도 영양군 청기면 정족동	폐지
4776032022	경상북도 영양군 청기면 토곡동	폐지
4776032023	경상북도 영양군 청기면 사동	폐지
4776032024	경상북도 영양군 청기면 청기동	폐지
4776032025	경상북도 영양군 청기면 구매동	폐지
4776032026	경상북도 영양군 청기면 저동	폐지
4776032027	경상북도 영양군 청기면 산운동	폐지
4776032028	경상북도 영양군 청기면 토구동	폐지
4776032029	경상북도 영양군 청기면 무진동	폐지
4776032030	경상북도 영양군 청기면 행화동	폐지
4776032031	경상북도 영양군 청기면 당동	폐지
4776032032	경상북도 영양군 청기면 상청동	폐지
4776032033	경상북도 영양군 청기면 기포동	폐지
4776032034	경상북도 영양군 청기면 정족리	존재
4776032035	경상북도 영양군 청기면 토곡리	존재
4776032036	경상북도 영양군 청기면 사리	존재
4776032037	경상북도 영양군 청기면 청기리	존재
4776032038	경상북도 영양군 청기면 구매리	존재
4776032039	경상북도 영양군 청기면 저리	존재
4776032040	경상북도 영양군 청기면 산운리	존재
4776032041	경상북도 영양군 청기면 토구리	존재
4776032042	경상북도 영양군 청기면 무진리	존재
4776032043	경상북도 영양군 청기면 행화리	존재
4776032044	경상북도 영양군 청기면 당리	존재
4776032045	경상북도 영양군 청기면 상청리	존재
4776032046	경상북도 영양군 청기면 기포리	존재
4776033000	경상북도 영양군 일월면	존재
4776033021	경상북도 영양군 일월면 주곡동	폐지
4776033022	경상북도 영양군 일월면 곡강동	폐지
4776033023	경상북도 영양군 일월면 문암동	폐지
4776033024	경상북도 영양군 일월면 오리동	폐지
4776033025	경상북도 영양군 일월면 용화동	폐지
4776033026	경상북도 영양군 일월면 도계동	폐지
4776033027	경상북도 영양군 일월면 섬촌동	폐지
4776033028	경상북도 영양군 일월면 가천동	폐지
4776033029	경상북도 영양군 일월면 도곡동	폐지
4776033030	경상북도 영양군 일월면 칠성동	폐지
4776033031	경상북도 영양군 일월면 가곡동	폐지
4776033032	경상북도 영양군 일월면 주곡리	존재
4776033033	경상북도 영양군 일월면 곡강리	존재
4776033034	경상북도 영양군 일월면 문암리	존재
4776033035	경상북도 영양군 일월면 오리리	존재
4776033036	경상북도 영양군 일월면 용화리	존재
4776033037	경상북도 영양군 일월면 도계리	존재
4776033038	경상북도 영양군 일월면 섬촌리	존재
4776033039	경상북도 영양군 일월면 가천리	존재
4776033040	경상북도 영양군 일월면 도곡리	존재
4776033041	경상북도 영양군 일월면 칠성리	존재
4776033042	경상북도 영양군 일월면 가곡리	존재
4776034000	경상북도 영양군 수비면	존재
4776034001	경상북도 영양군 수비면 기산동	폐지
4776034021	경상북도 영양군 수비면 수하동	폐지
4776034022	경상북도 영양군 수비면 발리동	폐지
4776034023	경상북도 영양군 수비면 신원동	폐지
4776034024	경상북도 영양군 수비면 죽파동	폐지
4776034025	경상북도 영양군 수비면 오기동	폐지
4776034026	경상북도 영양군 수비면 계동	폐지
4776034027	경상북도 영양군 수비면 본신동	폐지
4776034028	경상북도 영양군 수비면 신암동	폐지
4776034029	경상북도 영양군 수비면 송하동	폐지
4776034030	경상북도 영양군 수비면 수하리	존재
4776034031	경상북도 영양군 수비면 발리리	존재
4776034032	경상북도 영양군 수비면 신원리	존재
4776034033	경상북도 영양군 수비면 죽파리	존재
4776034034	경상북도 영양군 수비면 오기리	존재
4776034035	경상북도 영양군 수비면 계리	존재
4776034036	경상북도 영양군 수비면 본신리	존재
4776034037	경상북도 영양군 수비면 신암리	존재
4776034038	경상북도 영양군 수비면 송하리	존재
4776035000	경상북도 영양군 석보면	존재
4776035001	경상북도 영양군 석보면 북계동	폐지
4776035002	경상북도 영양군 석보면 양구동	폐지
4776035021	경상북도 영양군 석보면 원리동	폐지
4776035022	경상북도 영양군 석보면 옥계동	폐지
4776035023	경상북도 영양군 석보면 주남동	폐지
4776035024	경상북도 영양군 석보면 요원동	폐지
4776035025	경상북도 영양군 석보면 택전동	폐지
4776035026	경상북도 영양군 석보면 신평동	폐지
4776035027	경상북도 영양군 석보면 포산동	폐지
4776035028	경상북도 영양군 석보면 소계동	폐지
4776035029	경상북도 영양군 석보면 화매동	폐지
4776035030	경상북도 영양군 석보면 답곡동	폐지
4776035031	경상북도 영양군 석보면 홍계동	폐지
4776035032	경상북도 영양군 석보면 지경동	폐지
4776035033	경상북도 영양군 석보면 삼의동	폐지
4776035034	경상북도 영양군 석보면 원리리	존재
4776035035	경상북도 영양군 석보면 옥계리	존재
4776035036	경상북도 영양군 석보면 주남리	존재
4776035037	경상북도 영양군 석보면 요원리	존재
4776035038	경상북도 영양군 석보면 택전리	존재
4776035039	경상북도 영양군 석보면 신평리	존재
4776035040	경상북도 영양군 석보면 포산리	존재
4776035041	경상북도 영양군 석보면 소계리	존재
4776035042	경상북도 영양군 석보면 화매리	존재
4776035043	경상북도 영양군 석보면 답곡리	존재
4776035044	경상북도 영양군 석보면 홍계리	존재
4776035045	경상북도 영양군 석보면 지경리	존재
4776035046	경상북도 영양군 석보면 삼의리	존재
4777000000	경상북도 영덕군	존재
4777003000	경상북도 영덕군 영덕면	폐지
4777003001	경상북도 영덕군 영덕면 우곡동	폐지
4777003002	경상북도 영덕군 영덕면 남석동	폐지
4777003003	경상북도 영덕군 영덕면 구미동	폐지
4777003004	경상북도 영덕군 영덕면 화개동	폐지
4777003005	경상북도 영덕군 영덕면 덕곡동	폐지
4777003006	경상북도 영덕군 영덕면 천전동	폐지
4777003007	경상북도 영덕군 영덕면 남산동	폐지
4777003008	경상북도 영덕군 영덕면 화수동	폐지
4777003009	경상북도 영덕군 영덕면 삼계동	폐지
4777003010	경상북도 영덕군 영덕면 매정동	폐지
4777003011	경상북도 영덕군 영덕면 석동	폐지
4777003012	경상북도 영덕군 영덕면 노물동	폐지
4777003013	경상북도 영덕군 영덕면 오보동	폐지
4777003014	경상북도 영덕군 영덕면 대탄동	폐지
4777003015	경상북도 영덕군 영덕면 창포동	폐지
4777003016	경상북도 영덕군 영덕면 대부동	폐지
4777011000	경상북도 영덕군 영덕읍	폐지
4777011021	경상북도 영덕군 영덕읍 구미동	폐지
4777011022	경상북도 영덕군 영덕읍 화개동	폐지
4777011023	경상북도 영덕군 영덕읍 남석동	폐지
4777011024	경상북도 영덕군 영덕읍 덕곡동	폐지
4777011025	경상북도 영덕군 영덕읍 천전동	폐지
4777011026	경상북도 영덕군 영덕읍 남산동	폐지
4777011027	경상북도 영덕군 영덕읍 우곡동	폐지
4777011028	경상북도 영덕군 영덕읍 화수동	폐지
4777011029	경상북도 영덕군 영덕읍 삼계동	폐지
4777011030	경상북도 영덕군 영덕읍 매정동	폐지
4777011031	경상북도 영덕군 영덕읍 석동	폐지
4777011032	경상북도 영덕군 영덕읍 노물동	폐지
4777011033	경상북도 영덕군 영덕읍 오보동	폐지
4777011034	경상북도 영덕군 영덕읍 대탄동	폐지
4777011035	경상북도 영덕군 영덕읍 대부동	폐지
4777011036	경상북도 영덕군 영덕읍 창포동	폐지
4777025000	경상북도 영덕군 영덕읍	존재
4777025021	경상북도 영덕군 영덕읍 구미리	존재
4777025022	경상북도 영덕군 영덕읍 화개리	존재
4777025023	경상북도 영덕군 영덕읍 남석리	존재
4777025024	경상북도 영덕군 영덕읍 덕곡리	존재
4777025025	경상북도 영덕군 영덕읍 천전리	존재
4777025026	경상북도 영덕군 영덕읍 남산리	존재
4777025027	경상북도 영덕군 영덕읍 우곡리	존재
4777025028	경상북도 영덕군 영덕읍 화수리	존재
4777025029	경상북도 영덕군 영덕읍 삼계리	존재
4777025030	경상북도 영덕군 영덕읍 매정리	존재
4777025031	경상북도 영덕군 영덕읍 석리	존재
4777025032	경상북도 영덕군 영덕읍 노물리	존재
4777025033	경상북도 영덕군 영덕읍 오보리	존재
4777025034	경상북도 영덕군 영덕읍 대탄리	존재
4777025035	경상북도 영덕군 영덕읍 대부리	존재
4777025036	경상북도 영덕군 영덕읍 창포리	존재
4777025037	경상북도 영덕군 영덕읍 화천리	존재
4777031000	경상북도 영덕군 강구면	존재
4777031021	경상북도 영덕군 강구면 강구동	폐지
4777031022	경상북도 영덕군 강구면 오포동	폐지
4777031023	경상북도 영덕군 강구면 삼사동	폐지
4777031024	경상북도 영덕군 강구면 화전동	폐지
4777031025	경상북도 영덕군 강구면 상직동	폐지
4777031026	경상북도 영덕군 강구면 하직동	폐지
4777031027	경상북도 영덕군 강구면 소월동	폐지
4777031028	경상북도 영덕군 강구면 금호동	폐지
4777031029	경상북도 영덕군 강구면 하저동	폐지
4777031030	경상북도 영덕군 강구면 금진동	폐지
4777031031	경상북도 영덕군 강구면 강구리	존재
4777031032	경상북도 영덕군 강구면 오포리	존재
4777031033	경상북도 영덕군 강구면 삼사리	존재
4777031034	경상북도 영덕군 강구면 화전리	존재
4777031035	경상북도 영덕군 강구면 상직리	존재
4777031036	경상북도 영덕군 강구면 하직리	폐지
4777031037	경상북도 영덕군 강구면 소월리	존재
4777031038	경상북도 영덕군 강구면 금호리	존재
4777031039	경상북도 영덕군 강구면 하저리	존재
4777031040	경상북도 영덕군 강구면 금진리	존재
4777031041	경상북도 영덕군 강구면 원직리	존재
4777032000	경상북도 영덕군 남정면	존재
4777032021	경상북도 영덕군 남정면 장사동	폐지
4777032022	경상북도 영덕군 남정면 부경동	폐지
4777032023	경상북도 영덕군 남정면 회동	폐지
4777032024	경상북도 영덕군 남정면 양성동	폐지
4777032025	경상북도 영덕군 남정면 봉전동	폐지
4777032026	경상북도 영덕군 남정면 쟁암동	폐지
4777032027	경상북도 영덕군 남정면 사암동	폐지
4777032028	경상북도 영덕군 남정면 도천동	폐지
4777032029	경상북도 영덕군 남정면 우곡동	폐지
4777032030	경상북도 영덕군 남정면 중화동	폐지
4777032031	경상북도 영덕군 남정면 남정동	폐지
4777032032	경상북도 영덕군 남정면 남호동	폐지
4777032033	경상북도 영덕군 남정면 구계동	폐지
4777032034	경상북도 영덕군 남정면 원척동	폐지
4777032035	경상북도 영덕군 남정면 부흥동	폐지
4777032036	경상북도 영덕군 남정면 장사리	존재
4777032037	경상북도 영덕군 남정면 부경리	존재
4777032038	경상북도 영덕군 남정면 회리	존재
4777032039	경상북도 영덕군 남정면 양성리	존재
4777032040	경상북도 영덕군 남정면 봉전리	존재
4777032041	경상북도 영덕군 남정면 쟁암리	존재
4777032042	경상북도 영덕군 남정면 사암리	존재
4777032043	경상북도 영덕군 남정면 도천리	존재
4777032044	경상북도 영덕군 남정면 우곡리	존재
4777032045	경상북도 영덕군 남정면 중화리	존재
4777032046	경상북도 영덕군 남정면 남정리	존재
4777032047	경상북도 영덕군 남정면 남호리	존재
4777032048	경상북도 영덕군 남정면 구계리	존재
4777032049	경상북도 영덕군 남정면 원척리	존재
4777032050	경상북도 영덕군 남정면 부흥리	존재
4777033000	경상북도 영덕군 달산면	존재
4777033021	경상북도 영덕군 달산면 대지동	폐지
4777033022	경상북도 영덕군 달산면 용평동	폐지
4777033023	경상북도 영덕군 달산면 매일동	폐지
4777033024	경상북도 영덕군 달산면 흥기동	폐지
4777033025	경상북도 영덕군 달산면 주응동	폐지
4777033026	경상북도 영덕군 달산면 옥산동	폐지
4777033027	경상북도 영덕군 달산면 인곡동	폐지
4777033028	경상북도 영덕군 달산면 용전동	폐지
4777033029	경상북도 영덕군 달산면 덕산동	폐지
4777033030	경상북도 영덕군 달산면 봉산동	폐지
4777033031	경상북도 영덕군 달산면 옥계동	폐지
4777033032	경상북도 영덕군 달산면 대지리	존재
4777033033	경상북도 영덕군 달산면 용평리	존재
4777033034	경상북도 영덕군 달산면 매일리	존재
4777033035	경상북도 영덕군 달산면 흥기리	존재
4777033036	경상북도 영덕군 달산면 주응리	존재
4777033037	경상북도 영덕군 달산면 옥산리	존재
4777033038	경상북도 영덕군 달산면 인곡리	존재
4777033039	경상북도 영덕군 달산면 용전리	존재
4777033040	경상북도 영덕군 달산면 덕산리	존재
4777033041	경상북도 영덕군 달산면 봉산리	존재
4777033042	경상북도 영덕군 달산면 옥계리	존재
4777034000	경상북도 영덕군 지품면	존재
4777034021	경상북도 영덕군 지품면 삼화동	폐지
4777034022	경상북도 영덕군 지품면 오천동	폐지
4777034023	경상북도 영덕군 지품면 신양동	폐지
4777034024	경상북도 영덕군 지품면 눌곡동	폐지
4777034025	경상북도 영덕군 지품면 용덕동	폐지
4777034026	경상북도 영덕군 지품면 송천동	폐지
4777034027	경상북도 영덕군 지품면 낙평동	폐지
4777034028	경상북도 영덕군 지품면 수암동	폐지
4777034029	경상북도 영덕군 지품면 복곡동	폐지
4777034030	경상북도 영덕군 지품면 원전동	폐지
4777034031	경상북도 영덕군 지품면 지품동	폐지
4777034032	경상북도 영덕군 지품면 기사동	폐지
4777034033	경상북도 영덕군 지품면 황장동	폐지
4777034034	경상북도 영덕군 지품면 신안동	폐지
4777034035	경상북도 영덕군 지품면 속곡동	폐지
4777034036	경상북도 영덕군 지품면 율전동	폐지
4777034037	경상북도 영덕군 지품면 도계동	폐지
4777034038	경상북도 영덕군 지품면 옥류동	폐지
4777034039	경상북도 영덕군 지품면 삼화리	존재
4777034040	경상북도 영덕군 지품면 오천리	존재
4777034041	경상북도 영덕군 지품면 신양리	존재
4777034042	경상북도 영덕군 지품면 눌곡리	존재
4777034043	경상북도 영덕군 지품면 용덕리	존재
4777034044	경상북도 영덕군 지품면 송천리	존재
4777034045	경상북도 영덕군 지품면 낙평리	존재
4777034046	경상북도 영덕군 지품면 수암리	존재
4777034047	경상북도 영덕군 지품면 복곡리	존재
4777034048	경상북도 영덕군 지품면 원전리	존재
4777034049	경상북도 영덕군 지품면 지품리	존재
4777034050	경상북도 영덕군 지품면 기사리	존재
4777034051	경상북도 영덕군 지품면 황장리	존재
4777034052	경상북도 영덕군 지품면 신안리	존재
4777034053	경상북도 영덕군 지품면 속곡리	존재
4777034054	경상북도 영덕군 지품면 율전리	존재
4777034055	경상북도 영덕군 지품면 도계리	존재
4777034056	경상북도 영덕군 지품면 옥류리	존재
4777034057	경상북도 영덕군 지품면 신애리	존재
4777035000	경상북도 영덕군 축산면	존재
4777035021	경상북도 영덕군 축산면 축산동	폐지
4777035022	경상북도 영덕군 축산면 경정동	폐지
4777035023	경상북도 영덕군 축산면 고곡동	폐지
4777035024	경상북도 영덕군 축산면 도곡동	폐지
4777035025	경상북도 영덕군 축산면 상원동	폐지
4777035026	경상북도 영덕군 축산면 부곡동	폐지
4777035027	경상북도 영덕군 축산면 칠성동	폐지
4777035028	경상북도 영덕군 축산면 조항동	폐지
4777035029	경상북도 영덕군 축산면 대곡동	폐지
4777035030	경상북도 영덕군 축산면 기암동	폐지
4777035031	경상북도 영덕군 축산면 화천동	폐지
4777035032	경상북도 영덕군 축산면 축산리	존재
4777035033	경상북도 영덕군 축산면 경정리	존재
4777035034	경상북도 영덕군 축산면 고곡리	존재
4777035035	경상북도 영덕군 축산면 도곡리	존재
4777035036	경상북도 영덕군 축산면 상원리	존재
4777035037	경상북도 영덕군 축산면 부곡리	존재
4777035038	경상북도 영덕군 축산면 칠성리	존재
4777035039	경상북도 영덕군 축산면 조항리	존재
4777035040	경상북도 영덕군 축산면 대곡리	존재
4777035041	경상북도 영덕군 축산면 기암리	존재
4777035042	경상북도 영덕군 축산면 화천리	폐지
4777036000	경상북도 영덕군 영해면	존재
4777036021	경상북도 영덕군 영해면 성내동	폐지
4777036022	경상북도 영덕군 영해면 괴시동	폐지
4777036023	경상북도 영덕군 영해면 대진동	폐지
4777036024	경상북도 영덕군 영해면 사진동	폐지
4777036025	경상북도 영덕군 영해면 연평동	폐지
4777036026	경상북도 영덕군 영해면 벌영동	폐지
4777036027	경상북도 영덕군 영해면 원구동	폐지
4777036028	경상북도 영덕군 영해면 묘곡동	폐지
4777036029	경상북도 영덕군 영해면 대동	폐지
4777036030	경상북도 영덕군 영해면 성내리	존재
4777036031	경상북도 영덕군 영해면 괴시리	존재
4777036032	경상북도 영덕군 영해면 대진리	존재
4777036033	경상북도 영덕군 영해면 사진리	존재
4777036034	경상북도 영덕군 영해면 연평리	존재
4777036035	경상북도 영덕군 영해면 벌영리	존재
4777036036	경상북도 영덕군 영해면 원구리	존재
4777036037	경상북도 영덕군 영해면 묘곡리	존재
4777036038	경상북도 영덕군 영해면 대리	존재
